S/C,Event ID,Date,Time,CPA,Width,Vrad,Radial Accel.,Vexp,Expansion Accel.,Cross Id,Type,Sep. Angle,Comments
B,1245.4438_0B,2010-03-23,22:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1245.4125_0A,J,      71, SUR
A,1245.4125_1A,2010-03-23,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1245.4125_0B,U,      66,NULL
B,1245.4125_0B,2010-03-23,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1245.4125_1A,U,      71,NULL
A,1245.6208_0A,2010-03-24,02:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      66,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1245.6208_0A,Z,      71,NULL
A,1245.6521_0A,2010-03-24,03:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1245.6625_0B,J,      66, SUR
B,1245.6625_0B,2010-03-24,03:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1245.6521_0A,J,      71, SUR
A,1246.7458_0Ac,2010-03-25,05:54:00,     291,      12,     167,     -67,      11,     -15,1246.7250_0Bc,U,      66, SUR
B,1246.7250_0Bc,2010-03-25,05:54:20,      72,      11,     872,       7,       4,     -56,1246.7458_0Ac,U,      71, SUR
A,1246.8708_0A,2010-03-25,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1246.8292_0B,F,      66, faint
B,1246.8292_0B,2010-03-25,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1246.8708_0A,F,      71, faint
A,1246.9750_0Ac,2010-03-25,11:39:00,     275,      26,      57,     -30,      12,     -21,NULL,O,      66,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1246.9750_0Ac,Z,      71,NULL
A,1247.8083_0Ac,2010-03-26,07:54:00,      87,      52,     227,       5,     180,       5,1247.8292_0Bc,F,      66, OFL
B,1247.8292_0Bc,2010-03-26,08:24:20,     274,      33,     250,       5,     123,       4,1247.8083_0Ac,F,      71, OFL
A,1249.1833_0A,2010-03-27,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      66,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1249.1833_0A,Z,      71,NULL
A,1249.2042_0A,2010-03-27,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      66,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1249.2042_0A,Z,      71,NULL
A,1250.8604_0Ac,2010-03-29,08:54:00,     264,      53,     513,       6,      66,       1,1250.8917_0Bc,F,      67,NULL
B,1250.8917_0Bc,2010-03-29,09:39:20,      95,      47,     380,      -2,      75,     -35,1250.8604_0Ac,F,      71,NULL
A,1251.6417_0A,2010-03-30,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1251.7042_0Bc,F,      67, OFL
B,1251.7042_0Bc,2010-03-30,05:39:20,      58,      65,      86,       0,    -630,       3,1251.6417_0A,F,      71, OFL
A,1251.6417_1A,2010-03-30,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1251.8500_0B,F,      67, OFL
B,1251.8500_0B,2010-03-30,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1251.6417_1A,F,      71, OFL
A,1252.3292_0A,2010-03-30,19:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1252.3083_0B,O,      67, faint
B,1252.3083_0B,2010-03-30,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1252.3292_0A,OP,      71, faint
A,1254.1000_0A,2010-04-01,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      67,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1254.1000_0A,Z,      71,NULL
A,1254.4750_0A,2010-04-01,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      67, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1254.4750_0A,Z,      71,NULL
A,1254.5271_0A,2010-04-02,00:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1254.7250_0B,J,      67,NULL
B,1254.7250_0B,2010-04-02,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1254.5271_0A,J,      71,NULL
A,1254.9750_0A,2010-04-02,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,      67, SUR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1254.9750_0A,Z,      71,NULL
A,1255.0271_0A,2010-04-02,12:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      67, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1255.0271_0A,Z,      71,NULL
A,1255.9021_0Ac,2010-04-03,09:54:00,     112,      46,     809,      14,     482,     -16,1255.9333_0Bc,F,      67, OFL
B,1255.9333_0Bc,2010-04-03,10:24:20,     250,      42,     799,       9,     545,      18,1255.9021_0Ac,F,      71, OFL
A,1256.3917_0A,2010-04-03,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1256.4125_0B,O,      67, OFL
B,1256.4125_0B,2010-04-03,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1256.3917_0A,O,      71, CS
A,1258.5688_0Ac,2010-04-06,01:39:00,      83,      32,     857,       0,     337,      19,1258.5792_0Bc,O,      67,NULL
B,1258.5792_0Bc,2010-04-06,01:54:20,     280,      18,     871,      58,      93,     -23,1258.5688_0Ac,O,      71,NULL
A,1259.2771_0A,2010-04-06,18:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1259.4438_0B,O,      67,NULL
B,1259.4438_0B,2010-04-06,22:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1259.2771_0A,O,      71, GAP
A,1260.6000_0A,2010-04-08,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      67, SUR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1260.6000_0A,Z,      71,NULL
A,1260.6521_0Ac,2010-04-08,03:54:00,      87,      47,     371,     -33,     286,      -2,1260.6625_0Bc,O,      67, OFL
B,1260.6625_0Bc,2010-04-08,04:24:21,     268,      33,     565,       4,     143,     -11,1260.6521_0Ac,O,      71, OFL
A,1260.7667_0A,2010-04-08,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1260.9021_0B,FP,      67, OFL
B,1260.9021_0B,2010-04-08,09:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1260.7667_0A,F,      71, faint ; HAL
A,1260.9438_0A,2010-04-08,10:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1260.9750_0B,J,      67,NULL
B,1260.9750_0B,2010-04-08,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1260.9438_0A,J,      71,NULL
A,1261.3708_0A,2010-04-08,20:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1261.3917_0B,OP,      67, faint
B,1261.3917_0B,2010-04-08,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1261.3708_0A,OP,      71, faint
A,1261.8708_0A,2010-04-09,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1262.2875_0B,F,      67, faint
B,1262.2875_0B,2010-04-09,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1261.8708_0A,F,      71, faint
A,1262.6000_0A,2010-04-10,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1262.6417_0B,U,      67, faint
B,1262.6417_0B,2010-04-10,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1262.6000_0A,U,      71, faint
A,1262.6104_0A,2010-04-10,02:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1262.6417_1B,J,      67, SUR
B,1262.6417_1B,2010-04-10,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1262.6104_0A,J,      71, SUR
A,1263.4333_0A,2010-04-10,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1263.6417_0B,O,      67, OFL
B,1263.6417_0B,2010-04-11,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1263.4333_0A,O,      71, faint
A,1264.5792_0A,2010-04-12,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1264.7667_0B,FP,      68,NULL
B,1264.7667_0B,2010-04-12,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1264.5792_0A,FP,      70, faint
A,1264.7667_0A,2010-04-12,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      68, F? ; faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1264.7667_0A,Z,      70,NULL
A,1265.9333_0Ac,2010-04-13,10:54:00,      26,      61,     384,      16,     458,       6,1265.9125_0Bc,F,      68, PRM ;  OFL
B,1265.9125_0Bc,2010-04-13,10:39:21,     309,      46,     453,      22,     219,      -4,1265.9333_0Ac,F,      70, PRM ;  OFL
A,1267.6417_0A,2010-04-15,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,W,      68, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1267.6417_0A,Z,      70,NULL
A,1267.7250_0A,2010-04-15,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1267.7250_0B,U,      68, faint
B,1267.7250_0B,2010-04-15,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1267.7250_0A,U,      70, faint
A,1267.8708_0A,2010-04-15,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,WP,      68, faint ; FF
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1267.8708_0A,Z,      70,NULL
A,1267.9958_0A,2010-04-15,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1268.1417_0B,F,      68, faint
B,1268.1417_0B,2010-04-15,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1267.9958_0A,F,      70, faint
A,1268.1000_0Ac,2010-04-15,14:39:00,     253,      44,     221,       3,    -173,     -28,1268.2042_0B,O,      68,NULL
B,1268.2042_0B,2010-04-15,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1268.1000_0Ac,O,      70, faint
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1268.7042_0B,Z,      68,NULL
B,1268.7042_0B,2010-04-16,04:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,W,      70, faint
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1269.6000_0B,Z,      68,NULL
B,1269.6000_0B,2010-04-17,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      70, faint
A,1269.9125_0A,2010-04-17,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      68,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1269.9125_0A,Z,      70,NULL
A,1270.1000_0A,2010-04-17,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,      68,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1270.1000_0A,Z,      70,NULL
A,1271.4333_0Ac,2010-04-18,22:54:00,     125,      72,     298,       8,     213,       4,1271.4542_0Bc,F,      68,NULL
B,1271.4542_0Bc,2010-04-18,23:39:21,     248,      37,     406,      18,     209,      -4,1271.4333_0Ac,F,      70,NULL
A,1272.2667_0Ac,2010-04-19,19:24:00,      41,      56,     344,       7,     190,      -6,1272.2458_0Bc,L,      68,NULL
B,1272.2458_0Bc,2010-04-19,18:39:22,     299,      61,     403,      15,     282,     -11,1272.2667_0Ac,L,      70,NULL
A,1273.7042_0A,2010-04-21,04:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1273.7250_0B,U,      68,NULL
B,1273.7250_0B,2010-04-21,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1273.7042_0A,U,      70,NULL
A,1274.4333_0A,2010-04-21,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1274.5271_0B,O,      68, OFL
B,1274.5271_0B,2010-04-22,00:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1274.4333_0A,F,      70, OFL
A,1275.8604_0A,2010-04-23,08:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1275.8917_0B,O,      68,NULL
B,1275.8917_0B,2010-04-23,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1275.8604_0A,O,      70,NULL
A,1276.4958_0A,2010-04-23,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      68,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1276.4958_0A,Z,      70, faint ; HAL?
A,1276.8188_0A,2010-04-24,07:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,      68, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1276.8188_0A,Z,      70,NULL
A,1278.0583_0A,2010-04-25,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1278.0792_0B,O,      69, faint
B,1278.0792_0B,2010-04-25,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1278.0583_0A,O,      70, faint
A,1278.9854_0A,2010-04-26,11:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1279.0167_0B,O,      69,NULL
B,1279.0167_0B,2010-04-26,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1278.9854_0A,O,      70,NULL
A,1279.0167_0A,2010-04-26,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1279.0375_0B,O,      69,NULL
B,1279.0375_0B,2010-04-26,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1279.0167_0A,O,      70,NULL
A,1281.2458_0A,2010-04-28,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1281.2354_0B,O,      69,NULL
B,1281.2354_0B,2010-04-28,17:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1281.2458_0A,O,      70,NULL
A,1281.8917_0A,2010-04-29,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1281.8604_0B,F,      69, faint
B,1281.8604_0B,2010-04-29,08:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1281.8917_0A,F,      70, faint
A,1283.5271_0A,2010-05-01,00:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      69,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1283.5271_0A,Z,      70, faint
A,1283.5271_1A,2010-05-01,00:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1283.5688_0B,O,      69, OVR
B,1283.5688_0B,2010-05-01,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1283.5271_1A,O,      70, faint
A,1283.7771_0A,2010-05-01,06:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1283.8083_0B,OP,      69, OVR
B,1283.8083_0B,2010-05-01,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1283.7771_0A,O,      70, faint
A,1284.0583_0A,2010-05-01,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,      69, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1284.0583_0A,Z,      70,NULL
A,1285.5375_0Ac,2010-05-03,01:39:00,     197,      58,      93,      -6,     -14,      -4,1285.5375_0B,F,      69,NULL
B,1285.5375_0B,2010-05-03,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1285.5375_0Ac,F,      70,NULL
A,1286.2771_0A,2010-05-03,18:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      69,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1286.2771_0A,Z,      70,NULL
A,1286.5167_0Ac,2010-05-04,00:24:00,      49,      10,      43,     -54,      34,       1,1286.5167_0B,J,      69, SUR
B,1286.5167_0B,2010-05-04,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1286.5167_0Ac,J,      70, SUR
A,1286.8188_0Ac,2010-05-04,07:54:00,      99,      31,     281,     -14,      20,      -5,1286.8500_0Bc,O,      69, SUR
B,1286.8500_0Bc,2010-05-04,08:39:24,     258,      19,     174,     -13,      54,      -4,1286.8188_0Ac,O,      70, SUR
A,1287.2667_0A,2010-05-04,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1287.2667_0Bc,J,      69, SUR
B,1287.2667_0Bc,2010-05-04,18:39:24,     311,      10,     -77,     -56,      14,       5,1287.2667_0A,J,      70, SUR
A,1288.2042_0A,2010-05-05,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1288.2042_0B,J,      69,NULL
B,1288.2042_0B,2010-05-05,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1288.2042_0A,J,      70,NULL
A,1288.2250_0A,2010-05-05,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1288.2458_0B,O,      69,NULL
B,1288.2458_0B,2010-05-05,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1288.2250_0A,O,      70,NULL
A,1288.4333_0Ac,2010-05-05,22:24:00,     162,     110,     428,       4,     550,     -25,1288.4333_0Bc,L,      69, OFL
B,1288.4333_0Bc,2010-05-05,22:39:24,     225,      41,     412,     -24,    -158,     -69,1288.4333_0Ac,L,      70, OFL
A,1289.8500_0Ac,2010-05-07,08:39:00,      43,      17,     695,       0,     140,      -8,1289.8500_0Bc,O,      70, SUR
B,1289.8500_0Bc,2010-05-07,08:24:24,     304,       7,     814,       0,      30,     -58,1289.8500_0Ac,O,      70, SUR
A,1290.7354_0Ac,2010-05-08,05:54:00,      40,      44,     660,      29,     521,      10,1290.7354_0Bc,O,      70, OFL
B,1290.7354_0Bc,2010-05-08,05:54:24,     302,      29,     658,       0,     353,      11,1290.7354_0Ac,O,      70, OFL
A,1291.3083_0A,2010-05-08,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1291.3500_0Bc,O,      70, OFL
B,1291.3500_0Bc,2010-05-08,20:24:25,     294,      23,     439,       0,      84,     -21,1291.3083_0A,O,      70, OFL
A,1291.6833_0A,2010-05-09,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1291.6833_0B,O,      70,NULL
B,1291.6833_0B,2010-05-09,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1291.6833_0A,O,      70,NULL
A,1292.5583_0A,2010-05-10,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1292.5583_0B,J,      70,NULL
B,1292.5583_0B,2010-05-10,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1292.5583_0A,J,      70, faint
A,1293.1417_0Ac,2010-05-10,15:24:00,     239,      46,      87,       0,      38,      -1,1293.1417_0B,F,      70,NULL
B,1293.1417_0B,2010-05-10,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1293.1417_0Ac,F,      70,NULL
A,1296.3917_0A,2010-05-13,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1296.4750_0B,O,      70,NULL
B,1296.4750_0B,2010-05-13,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1296.3917_0A,O,      70,NULL
A,1298.1417_0A,2010-05-15,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      70,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1298.1417_0A,Z,      70,NULL
A,1298.9750_0A,2010-05-16,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      70, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1298.9750_0A,Z,      70,NULL
A,1301.7042_0Ac,2010-05-19,05:39:00,     288,      33,     203,       0,     101,       0,1301.8292_0B,F,      71,NULL
B,1301.8292_0B,2010-05-19,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1301.7042_0Ac,F,      70,NULL
A,1302.0688_0Ac,2010-05-19,15:24:00,     252,      25,     197,       5,      55,       1,1302.1104_0B,FP,      71, OVR
B,1302.1104_0B,2010-05-19,14:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1302.0688_0Ac,FP,      70, OVR
A,1303.9021_0A,2010-05-21,09:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1303.9333_0B,U,      71, faint
B,1303.9333_0B,2010-05-21,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1303.9021_0A,U,      70, faint
A,1305.4333_0A,2010-05-22,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1305.4333_0Bc,F,      71, GAP
B,1305.4333_0Bc,2010-05-22,19:39:28,      93,      37,     -21,      -5,     299,       7,1305.4333_0A,F,      70, GAP
A,1305.5688_0A,2010-05-23,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1305.6417_0B,FP,      71, OVR
B,1305.6417_0B,2010-05-23,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1305.5688_0A,FP,      69, OVR
A,1306.2250_0Ac,2010-05-23,17:39:00,      86,      71,     414,       0,     341,      -7,1306.2354_0Bc,F,      71, OFL
B,1306.2354_0Bc,2010-05-23,17:54:28,     281,      52,     426,       6,     295,       0,1306.2250_0Ac,F,      69, OFL
A,1306.5375_0A,2010-05-24,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1306.5688_0B,FP,      71, OVR
B,1306.5688_0B,2010-05-24,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1306.5375_0A,FP,      69, OVR
A,1306.7354_0A,2010-05-24,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1306.8083_0B,FP,      71, OVR
B,1306.8083_0B,2010-05-24,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1306.7354_0A,FP,      69, OVR
A,1307.1000_0Ac,2010-05-24,14:24:00,      92,      65,     585,      18,     487,      40,1307.1000_0Bc,FP,      71,NULL
B,1307.1000_0Bc,2010-05-24,14:39:28,     269,      67,     621,      20,     217,     -57,1307.1000_0Ac,FP,      69,NULL
A,1309.0167_0Ac,2010-05-26,15:24:00,     112,      35,     165,       4,     123,       6,1309.0583_0B,F,      71,NULL
B,1309.0583_0B,2010-05-26,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1309.0167_0Ac,F,      69, GAP
A,1309.8917_0A,2010-05-27,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1309.8917_0Bc,F,      71, OFL
B,1309.8917_0Bc,2010-05-27,09:54:29,     232,      22,     177,      -5,     -20,      -3,1309.8917_0A,L,      69, OFL
A,1310.2667_0A,2010-05-27,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1310.2667_0B,J,      71,NULL
B,1310.2667_0B,2010-05-27,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1310.2667_0A,J,      69, faint
A,1313.3292_0A,2010-05-30,19:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      72,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1313.3292_0A,Z,      69,NULL
A,1313.9542_0A,2010-05-31,10:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1314.0167_0B,O,      72, faint
B,1314.0167_0B,2010-05-31,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1313.9542_0A,O,      69, faint
A,1314.3604_0Ac,2010-05-31,20:54:00,     104,      31,     563,     -88,     215,     -16,1314.3604_0Bc,O,      72,NULL
B,1314.3604_0Bc,2010-05-31,20:54:30,     261,      20,     617,     -58,     247,      -4,1314.3604_0Ac,O,      69,NULL
A,1315.3083_0A,2010-06-01,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1315.3500_0B,O,      72, SUR
B,1315.3500_0B,2010-06-01,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1315.3083_0A,O,      69, faint 
A,1316.1000_0Ac,2010-06-02,14:39:00,     275,      23,      32,      -8,    -139,      -8,1316.1833_0Bc,F,      72, SB
B,1316.1833_0Bc,2010-06-02,16:54:31,      38,      11,     177,       4,    -652,     -13,1316.1000_0Ac,L,      69, HAL ; faint
A,1316.5583_0A,2010-06-03,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      72, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1316.5583_0A,Z,      69, faint
A,1317.5792_0Ac,2010-06-04,02:24:00,      46,      13,      15,      -6,      98,     -14,1317.6417_0B,F,      72, faint
B,1317.6417_0B,2010-06-04,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1317.5792_0Ac,F,      69, faint
A,1317.9750_0A,2010-06-04,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1318.0375_0B,F,      72, faint
B,1318.0375_0B,2010-06-04,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1317.9750_0A,F,      69, faint
A,1317.9958_0Ac,2010-06-04,12:24:00,     275,      80,     170,    -128,     445,    -135,1318.0167_0B,F,      72,NULL
B,1318.0167_0B,2010-06-04,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1317.9958_0Ac,F,      69,NULL
A,1319.0583_0Ac,2010-06-05,13:54:00,     211,      39,     107,     -10,    -128,      -7,1319.1417_0B,F,      72,NULL
B,1319.1417_0B,2010-06-05,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1319.0583_0Ac,O,      69, faint
A,1319.3292_0A,2010-06-05,19:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1319.3708_0B,O,      72, faint
B,1319.3708_0B,2010-06-05,20:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1319.3292_0A,O,      69, faint
A,1321.2042_0A,2010-06-07,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1321.2354_0B,O,      73, faint
B,1321.2354_0B,2010-06-07,17:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1321.2042_0A,O,      69, faint
A,1322.7667_0A,2010-06-09,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1322.7667_0B,U,      73, faint
B,1322.7667_0B,2010-06-09,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1322.7667_0A,U,      69,NULL
A,1323.7042_0A,2010-06-10,04:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1323.6938_0B,J,      73, faint
B,1323.6938_0B,2010-06-10,04:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1323.7042_0A,J,      69, faint
A,1324.1000_0A,2010-06-10,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      73, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1324.1000_0A,Z,      69,NULL
A,1324.3292_0A,2010-06-10,19:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1324.3188_0B,U,      73, faint
B,1324.3188_0B,2010-06-10,19:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1324.3292_0A,J,      69,NULL
A,1325.5688_0Ac,2010-06-12,01:39:00,      66,      70,     276,     -38,     110,     -37,1325.5688_0Bc,O,      73, faint
B,1325.5688_0Bc,2010-06-12,01:39:34,     293,      29,     371,     -21,      82,      14,1325.5688_0Ac,O,      69, faint
A,1325.9333_0A,2010-06-12,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1325.9333_0B,O,      73, faint ; OVR
B,1325.9333_0B,2010-06-12,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1325.9333_0A,O,      69,NULL
A,1325.9854_0Ac,2010-06-12,12:24:00,      37,      43,     105,     -20,     147,      -2,1326.0167_0B,F,      73, OFL
B,1326.0167_0B,2010-06-12,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1325.9854_0Ac,F,      69,NULL
A,1326.8708_0A,2010-06-13,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1326.9021_0B,F,      73, OFL
B,1326.9021_0B,2010-06-13,09:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1326.8708_0A,F,      69, faint ; OFL
