,paths,date,header_contrast
120,/gehme/data/stereo/secchi/L1/a/img/cor2/20071114/20071114_183754_d4c2a.fts,2007-11-14 18:37:54,
121,/gehme/data/stereo/secchi/L1/a/img/cor2/20071114/20071114_173754_d4c2a.fts,2007-11-14 17:37:54,
122,/gehme/data/stereo/secchi/L1/a/img/cor2/20071116/20071116_093754_d4c2a.fts,2007-11-16 09:37:54,
123,/gehme/data/stereo/secchi/L1/a/img/cor2/20071116/20071116_083754_d4c2a.fts,2007-11-16 08:37:54,
124,/gehme/data/stereo/secchi/L1/a/img/cor2/20071126/20071126_060754_d4c2a.fts,2007-11-26 06:07:54,
125,/gehme/data/stereo/secchi/L1/a/img/cor2/20071126/20071126_050754_d4c2a.fts,2007-11-26 05:07:54,
126,/gehme/data/stereo/secchi/L1/a/img/cor2/20071130/20071130_230754_d4c2a.fts,2007-11-30 23:07:54,
127,/gehme/data/stereo/secchi/L1/a/img/cor2/20071130/20071130_220754_d4c2a.fts,2007-11-30 22:07:54,
128,/gehme/data/stereo/secchi/L1/a/img/cor2/20071204/20071204_070754_d4c2a.fts,2007-12-04 07:07:54,
129,/gehme/data/stereo/secchi/L1/a/img/cor2/20071204/20071204_060754_d4c2a.fts,2007-12-04 06:07:54,
130,/gehme/data/stereo/secchi/L1/a/img/cor2/20071205/20071205_083754_d4c2a.fts,2007-12-05 08:37:54,
131,/gehme/data/stereo/secchi/L1/a/img/cor2/20071205/20071205_073754_d4c2a.fts,2007-12-05 07:37:54,
132,/gehme/data/stereo/secchi/L1/a/img/cor2/20071215/20071215_043754_d4c2a.fts,2007-12-15 04:37:54,
133,/gehme/data/stereo/secchi/L1/a/img/cor2/20071215/20071215_033754_d4c2a.fts,2007-12-15 03:37:54,
134,/gehme/data/stereo/secchi/L1/a/img/cor2/20071231/20071231_000754_d4c2a.fts,2007-12-31 00:07:54,
135,/gehme/data/stereo/secchi/L1/a/img/cor2/20071230/20071230_230754_d4c2a.fts,2007-12-30 23:07:54,
