S/C,Event ID,Date,Time,CPA,Width,Vrad,Radial Accel.,Vexp,Expansion Accel.,Cross Id,Type,Sep. Angle,Comments
B,1631.8708_0B,2011-04-14,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1631.8708_0A,LP,      94, faint
A,1631.9021_0A,2011-04-14,09:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1632.3708_0B,WP,      90, FF
B,1632.3708_0B,2011-04-14,20:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1631.9021_0A,WP,      94, FF
A,1632.5271_0A,2011-04-15,00:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1632.5583_0B,O,      90,NULL
B,1632.5583_0B,2011-04-15,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1632.5271_0A,O,      94,NULL
A,1633.0792_0A,2011-04-15,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1633.1000_0B,OP,      90,NULL
B,1633.1000_0B,2011-04-15,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1633.0792_0A,OP,      94,NULL
A,1633.5583_0A,2011-04-16,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1633.5792_0B,O,      90,NULL
B,1633.5792_0B,2011-04-16,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1633.5583_0A,O,      94,NULL
A,1633.6833_0A,2011-04-16,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1633.6938_0B,U,      90,NULL
B,1633.6938_0B,2011-04-16,04:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1633.6833_0A,U,      94,NULL
A,1634.1000_0A,2011-04-16,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1634.1000_0B,U,      90,NULL
B,1634.1000_0B,2011-04-16,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1634.1000_0A,U,      94,NULL
A,1634.4854_0A,2011-04-16,23:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1634.4958_0B,FP,      90, OFL
B,1634.4958_0B,2011-04-16,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1634.4854_0A,FP,      94, OFL
A,1635.1625_0A,2011-04-17,15:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1635.1625_0B,F,      90,NULL
B,1635.1625_0B,2011-04-17,15:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1635.1625_0A,F,      94,NULL
A,1635.6417_0A,2011-04-18,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1635.6417_0B,O,      90, faint
B,1635.6417_0B,2011-04-18,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1635.6417_0A,O,      94, faint
A,1636.5375_0A,2011-04-19,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1636.5375_0B,U,      90,NULL
B,1636.5375_0B,2011-04-19,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1636.5375_0A,U,      94,NULL
A,1636.5583_0A,2011-04-19,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1636.6000_0B,W,      90, FF
B,1636.6000_0B,2011-04-19,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1636.5583_0A,W,      94, FF
A,1637.4750_0Ac,2011-04-19,23:39:00,      36,      25,     157,     -90,     285,      22,1637.4750_0B,OP,      90, OFL
B,1637.4750_0B,2011-04-19,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1637.4750_0Ac,OP,      94, OFL
A,1637.7458_0A,2011-04-20,05:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1637.7667_0B,O,      90,NULL
B,1637.7667_0B,2011-04-20,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1637.7458_0A,O,      94,NULL
A,1637.7875_0A,2011-04-20,06:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1637.8188_0B,OP,      90,NULL
B,1637.8188_0B,2011-04-20,07:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1637.7875_0A,OP,      94,NULL
A,1638.5583_0Ac,2011-04-21,01:24:00,     287,      70,      -8,     -21,    -219,     -34,1638.5583_0B,F,      90,NULL
B,1638.5583_0B,2011-04-21,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1638.5583_0Ac,F,      94,NULL
A,1638.6625_0A,2011-04-21,03:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1638.6104_0B,U,      90,NULL
B,1638.6104_0B,2011-04-21,02:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1638.6625_0A,U,      94,NULL
A,1638.8500_0A,2011-04-21,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1638.8500_0B,J,      90,NULL
B,1638.8500_0B,2011-04-21,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1638.8500_0A,J,      94,NULL
A,1639.7667_0A,2011-04-22,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1639.7667_0B,F,      90,NULL
B,1639.7667_0B,2011-04-22,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1639.7667_0A,F,      94,NULL
A,1639.9125_0A,2011-04-22,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1639.9854_0B,W,      90, FF ; faint
B,1639.9854_0B,2011-04-22,11:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1639.9125_0A,W,      94, faint ; FF
A,1640.6000_0A,2011-04-23,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1640.5792_0B,J,      90,NULL
B,1640.5792_0B,2011-04-23,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1640.6000_0A,J,      94,NULL
A,1641.5792_0A,2011-04-24,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1641.6000_0B,U,      90,NULL
B,1641.6000_0B,2011-04-24,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1641.5792_0A,U,      94,NULL
A,1641.7771_0A,2011-04-24,06:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1641.7875_0B,O,      90,NULL
B,1641.7875_0B,2011-04-24,06:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1641.7771_0A,O,      94,NULL
A,1642.1208_0A,2011-04-24,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1642.1521_0B,L,      90, HAL ; faint
B,1642.1521_0B,2011-04-24,15:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1642.1208_0A,L,      94, HAL ; faint
A,1642.3917_0Ac,2011-04-24,21:39:00,     291,      50,     460,       7,     357,      25,1642.4125_0Bc,F,      90, SB
B,1642.4125_0Bc,2011-04-24,21:54:21,      68,      49,     518,      14,     368,       1,1642.3917_0Ac,F,      94, SB
A,1642.9333_0A,2011-04-25,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1642.9438_0B,O,      90, faint
B,1642.9438_0B,2011-04-25,10:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1642.9333_0A,O,      94, FF ;  faint
A,1642.9854_0A,2011-04-25,11:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1643.1208_0B,F,      90,NULL
B,1643.1208_0B,2011-04-25,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1642.9854_0A,F,      94,NULL
A,1643.3500_0A,2011-04-25,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1643.3500_0B,O,      90,NULL
B,1643.3500_0B,2011-04-25,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1643.3500_0A,O,      94,NULL
A,1644.3917_0A,2011-04-26,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1644.3917_0B,J,      91,NULL
B,1644.3917_0B,2011-04-26,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1644.3917_0A,J,      94, faint
A,1644.6208_0Ac,2011-04-27,02:54:00,      49,      40,     525,     -32,     -69,    -102,1644.6208_0Bc,F,      91,NULL
B,1644.6208_0Bc,2011-04-27,03:24:21,     310,      37,     724,      -9,     164,     -25,1644.6208_0Ac,F,      94,NULL
A,1644.8292_0Ac,2011-04-27,07:54:00,     300,      77,     565,     -14,     589,     -43,1644.8292_0Bc,F,      91, OFL
B,1644.8292_0Bc,2011-04-27,08:24:21,      58,      69,     570,     -21,     576,     -52,1644.8292_0Ac,F,      94, OFL
A,1644.9333_0Ac,2011-04-27,10:24:00,      71,      11,     150,    -107,      47,     -11,1644.9333_0B,JP,      91,NULL
B,1644.9333_0B,2011-04-27,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1644.9333_0Ac,JP,      94,NULL
A,1645.2042_0A,2011-04-27,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1645.2042_0B,JP,      91,NULL
B,1645.2042_0B,2011-04-27,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1645.2042_0A,JP,      94,NULL
A,1646.0583_0Ac,2011-04-28,13:24:00,      53,      16,     199,       5,      72,       2,1646.1833_0B,U,      91,NULL
B,1646.1833_0B,2011-04-28,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1646.0583_0Ac,U,      94,NULL
A,1647.0792_0A,2011-04-29,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1647.1000_0B,J,      91,NULL
B,1647.1000_0B,2011-04-29,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1647.0792_0A,J,      94,NULL
A,1647.5375_0A,2011-04-30,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1647.6208_0B,O,      91, faint ; OVR
B,1647.6208_0B,2011-04-30,02:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1647.5375_0A,O,      94, faint ; OVR
A,1647.8083_0A,2011-04-30,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1647.5688_0B,W,      91,NULL
B,1647.5688_0B,2011-04-30,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1647.8083_0A,W,      94,NULL
A,1647.8083_1A,2011-04-30,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1647.8083_0B,FP,      91,NULL
B,1647.8083_0B,2011-04-30,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1647.8083_1A,FP,      94,NULL
A,1648.3708_0A,2011-04-30,20:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1648.3917_0B,OP,      91,NULL
B,1648.3917_0B,2011-04-30,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1648.3708_0A,OP,      94,NULL
A,1648.4125_0A,2011-04-30,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1648.4125_0B,U,      91,NULL
B,1648.4125_0B,2011-04-30,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1648.4125_0A,U,      94,NULL
A,1649.1417_0Ac,2011-05-01,15:54:00,      49,      47,     249,       0,     140,      -2,1649.1521_0Bc,L,      91,NULL
B,1649.1521_0Bc,2011-05-01,16:24:21,     309,      45,     357,       8,     162,      -3,1649.1417_0Ac,L,      94,NULL
A,1650.2458_0Ac,2011-05-02,18:24:00,      84,      39,     115,      -6,     -21,      -7,1650.2667_0Bc,O,      91, OVR ;  OFL
B,1650.2667_0Bc,2011-05-02,18:39:21,     276,      33,      83,     -21,     -68,     -13,1650.2458_0Ac,O,      94, OVR ;  OFL
A,1650.7250_0A,2011-05-03,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1650.7354_0B,J,      91,NULL
B,1650.7354_0B,2011-05-03,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1650.7250_0A,J,      94,NULL
A,1651.1521_0A,2011-05-03,15:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1651.2771_0B,O,      91, OVR
B,1651.2771_0B,2011-05-03,18:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1651.1521_0A,O,      94, OVR ;  GAP
A,1651.3917_0A,2011-05-03,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1651.4125_0B,OP,      91, OVR
B,1651.4125_0B,2011-05-03,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1651.3917_0A,OP,      94, OVR
A,1652.2354_0A,2011-05-04,17:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1652.4438_0B,OP,      91, OFL ; OVR
B,1652.4438_0B,2011-05-04,22:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1652.2354_0A,OP,      94, GAP ; OFL ; OVR
A,1653.7667_0A,2011-05-06,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1653.7458_0B,J,      91,NULL
B,1653.7458_0B,2011-05-06,05:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1653.7667_0A,J,      94,NULL
A,1653.8917_0Ac,2011-05-06,09:24:00,     293,     102,     683,       0,     524,    -151,1653.8917_0Bc,LS,      91, HAL
B,1653.8917_0Bc,2011-05-06,09:39:21,      56,      88,     651,       0,     259,     -75,1653.8917_0Ac,LS,      94, HAL
A,1654.4021_0A,2011-05-06,21:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1654.4125_0B,U,      91,NULL
B,1654.4125_0B,2011-05-06,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1654.4021_0A,U,      94,NULL
A,1655.0792_0Ac,2011-05-07,14:24:00,     279,      18,     554,      -8,    -283,       8,1655.1000_0Bc,U,      91,NULL
B,1655.1000_0Bc,2011-05-07,14:24:21,      79,      15,     122,    -162,     -85,     -59,1655.0792_0Ac,U,      94,NULL
A,1656.4750_0A,2011-05-08,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1656.4854_0B,O,      92, F
B,1656.4854_0B,2011-05-08,23:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1656.4750_0A,O,      94, F
A,1657.0167_0A,2011-05-09,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1657.0271_0B,F,      92, SB ; COL ; OVR
B,1657.0271_0B,2011-05-09,12:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1657.0167_0A,F,      94, SB ; COL ; OVR
A,1657.0167_1A,2011-05-09,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1657.0167_0B,U,      92,NULL
B,1657.0167_0B,2011-05-09,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1657.0167_1A,U,      94,NULL
A,1657.3604_0A,2011-05-09,20:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1657.3708_0B,O,      92, SUR
B,1657.3708_0B,2011-05-09,20:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1657.3604_0A,O,      94, SUR
A,1657.3917_0Ac,2011-05-09,21:24:00,      29,     125,     674,     -42,    -371,     315,1657.3917_0Bc,LPS,      92, OVR ;  HAL ;  OFL
B,1657.3917_0Bc,2011-05-09,21:24:21,     330,     106,     917,       0,     209,    -472,1657.3917_0Ac,LPS,      94, OVR ;  HAL ;  OFL
A,1657.7250_0A,2011-05-10,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1657.7354_0B,U,      92,NULL
B,1657.7354_0B,2011-05-10,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1657.7250_0A,U,      94,NULL
A,1658.6000_0A,2011-05-11,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1658.6000_0B,U,      92, FF
B,1658.6000_0B,2011-05-11,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1658.6000_0A,U,      94, FF
A,1658.6208_0Ac,2011-05-11,03:24:00,      76,      75,     158,     -15,   -1176,    -188,1658.6417_0B,OP,      92,NULL
B,1658.6417_0B,2011-05-11,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1658.6208_0Ac,OP,      94,NULL
A,1659.5583_0Ac,2011-05-12,01:39:00,     233,      40,     123,      -5,      44,      -2,1659.6000_0Bc,O,      92, FF
B,1659.6000_0Bc,2011-05-12,02:54:22,     128,      34,      82,     -15,      -2,     -10,1659.5583_0Ac,O,      93, FF
A,1659.9958_0A,2011-05-12,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1660.3604_0B,FP,      92, SB ;  OFL
B,1660.3604_0B,2011-05-12,20:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1659.9958_0A,FP,      93, GAP ;  SB ;  OFL
A,1660.0792_0A,2011-05-12,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1660.0792_0B,U,      92, OVR
B,1660.0792_0B,2011-05-12,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1660.0792_0A,U,      93, OVR
A,1660.4438_0A,2011-05-12,22:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1660.3604_1B,FP,      92, OFL ;  ; SB
B,1660.3604_1B,2011-05-12,20:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1660.4438_0A,FP,      93, OFL SB
A,1661.2042_0Ac,2011-05-13,17:24:00,     110,      20,    -224,     -85,     130,      -2,1661.2458_0B,U,      92, FF
B,1661.2458_0B,2011-05-13,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1661.2042_0Ac,U,      93, FF
A,1662.3604_0A,2011-05-14,20:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1662.4021_0B,FP,      92,NULL
B,1662.4021_0B,2011-05-14,21:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1662.3604_0A,FP,      93,NULL
A,1662.8500_0A,2011-05-15,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1662.8500_0B,U,      92,NULL
B,1662.8500_0B,2011-05-15,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1662.8500_0A,U,      93,NULL
A,1663.1521_0A,2011-05-15,15:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1663.1833_0B,U,      92,NULL
B,1663.1833_0B,2011-05-15,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1663.1521_0A,U,      93, FF
A,1663.5167_0Ac,2011-05-16,00:39:00,      84,      23,      69,     -31,    -777,      -8,1663.5583_0Bc,UP,      92,NULL
B,1663.5583_0Bc,2011-05-16,01:24:22,     277,      11,     128,     -30,     -28,      -1,1663.5167_0Ac,UP,      93,NULL
A,1663.8083_0A,2011-05-16,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1663.8188_0B,U,      92,NULL
B,1663.8188_0B,2011-05-16,07:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1663.8083_0A,U,      93,NULL
A,1664.1938_0A,2011-05-16,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1664.3604_0B,F,      92,NULL
B,1664.3604_0B,2011-05-16,20:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1664.1938_0A,F,      93, GAP
A,1664.4542_0A,2011-05-16,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1664.4542_0B,UP,      92, OVR
B,1664.4542_0B,2011-05-16,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1664.4542_0A,UP,      93, OVR
A,1664.6833_0Ac,2011-05-17,05:24:00,      64,      21,     -48,     -27,     -36,       0,1664.7354_0B,U,      92,NULL
B,1664.7354_0B,2011-05-17,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1664.6833_0Ac,U,      93,NULL
A,1665.0688_0A,2011-05-17,13:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1665.0688_0B,OP,      92, OVR
B,1665.0688_0B,2011-05-17,13:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1665.0688_0A,OP,      93, OVR
A,1666.2771_0Ac,2011-05-18,18:54:00,     165,      90,     408,       0,   -4863,     684,1666.3083_0B,LS,      92, HAL
B,1666.3083_0B,2011-05-18,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1666.2771_0Ac,LS,      93, HAL
A,1666.6938_0Ac,2011-05-19,04:54:00,      55,      69,     553,      21,     231,     -15,1666.7250_0Bc,F,      93, OVR
B,1666.7250_0Bc,2011-05-19,05:24:22,     313,      47,     403,       2,     180,     -13,1666.6938_0Ac,F,      93, OVR
A,1667.5583_0A,2011-05-20,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1667.5583_0B,U,      93,NULL
B,1667.5583_0B,2011-05-20,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1667.5583_0A,U,      93,NULL
A,1668.0167_0A,2011-05-20,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1668.0167_0B,OP,      93, OVR
B,1668.0167_0B,2011-05-20,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1668.0167_0A,OP,      93, OVR
A,1668.2250_0A,2011-05-20,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1668.2250_0B,O,      93, OVR
B,1668.2250_0B,2011-05-20,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1668.2250_0A,O,      93, OVR
A,1668.3917_0A,2011-05-20,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1668.4021_0Bc,F,      93, OFL
B,1668.4021_0Bc,2011-05-20,21:54:22,      71,      41,     487,      12,     313,      21,1668.3917_0A,F,      93, OFL
A,1670.6417_0Ac,2011-05-23,03:24:00,      58,      16,     717,       0,     233,       4,1670.6417_0Bc,U,      93,NULL
B,1670.6417_0Bc,2011-05-23,03:39:23,     304,      12,     403,     -54,      -7,     -14,1670.6417_0Ac,U,      93,NULL
A,1671.0792_0A,2011-05-23,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1671.1000_0B,J,      93,NULL
B,1671.1000_0B,2011-05-23,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1671.0792_0A,J,      93,NULL
A,1671.2667_0Ac,2011-05-23,18:24:00,     265,      33,      26,     -24,     -55,     -23,1671.2771_0Bc,O,      93,NULL
B,1671.2771_0Bc,2011-05-23,18:54:23,      92,      34,     240,      -9,      45,      -3,1671.2667_0Ac,O,      93,NULL
A,1671.2875_0A,2011-05-23,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1671.2875_0B,FP,      93, OVR ; faint
B,1671.2875_0B,2011-05-23,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1671.2875_0A,FP,      93, OVR ; faint
A,1671.4125_0Ac,2011-05-23,22:24:00,     116,      15,     -48,    -109,      31,      -4,1671.4333_0Bc,U,      93,NULL
B,1671.4333_0Bc,2011-05-23,22:24:23,     245,      11,     769,      39,     566,     138,1671.4125_0Ac,U,      93,NULL
A,1671.8188_0Ac,2011-05-24,07:54:00,     108,      16,     516,     -46,      55,      -7,1671.8292_0Bc,U,      93,NULL
B,1671.8292_0Bc,2011-05-24,08:24:23,     250,      14,     213,    -183,      52,      -3,1671.8188_0Ac,U,      93,NULL
A,1672.1833_0Ac,2011-05-24,16:39:00,      84,      12,     -44,     -76,      98,      45,1672.1833_0B,U,      93,NULL
B,1672.1833_0B,2011-05-24,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1672.1833_0Ac,U,      93,NULL
A,1672.3083_0A,2011-05-24,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1672.3188_0B,J,      93,NULL
B,1672.3188_0B,2011-05-24,19:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1672.3083_0A,J,      93,NULL
A,1672.4021_0A,2011-05-24,21:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1672.4333_0B,U,      93,NULL
B,1672.4333_0B,2011-05-24,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1672.4021_0A,U,      93,NULL
A,1672.4125_0A,2011-05-24,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1672.4333_1B,O,      93,NULL
B,1672.4333_1B,2011-05-24,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1672.4125_0A,O,      93,NULL
A,1672.4542_0Ac,2011-05-24,23:24:00,     306,      67,     -80,     -61,      12,     -47,1672.4542_0B,LP,      93, faint
B,1672.4542_0B,2011-05-24,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1672.4542_0Ac,LP,      93, faint
A,1672.6938_0A,2011-05-25,04:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1672.7042_0B,FP,      93,NULL
B,1672.7042_0B,2011-05-25,04:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1672.6938_0A,FP,      93,NULL
A,1673.0583_0Ac,2011-05-25,13:24:00,      78,      28,      84,    -106,     259,     -57,1673.0583_0B,UP,      93,NULL
B,1673.0583_0B,2011-05-25,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1673.0583_0Ac,UP,      93,NULL
A,1674.3083_0A,2011-05-26,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1674.3083_0B,U,      93,NULL
B,1674.3083_0B,2011-05-26,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1674.3083_0A,U,      93,NULL
A,1674.6000_0A,2011-05-27,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1674.6104_0B,O,      93,NULL
B,1674.6104_0B,2011-05-27,02:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1674.6000_0A,O,      93, faint
A,1674.6833_0A,2011-05-27,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1674.6938_0B,J,      93,NULL
B,1674.6938_0B,2011-05-27,04:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1674.6833_0A,J,      93,NULL
A,1674.7667_0A,2011-05-27,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1674.7667_0B,U,      93,NULL
B,1674.7667_0B,2011-05-27,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1674.7667_0A,U,      93,NULL
A,1676.2667_0Ac,2011-05-28,19:24:00,       8,      21,    -140,     -81,     -62,      -9,1676.2875_0B,U,      93,NULL
B,1676.2875_0B,2011-05-28,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1676.2667_0Ac,U,      93,NULL
A,1676.5792_0A,2011-05-29,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1676.6000_0B,J,      93,NULL
B,1676.6000_0B,2011-05-29,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1676.5792_0A,J,      93,NULL
A,1676.9542_0Ac,2011-05-29,11:24:00,      99,      64,     465,      10,     202,      28,1676.9750_0Bc,FS,      93, HAL
B,1676.9750_0Bc,2011-05-29,11:39:24,     267,      64,     571,      11,     342,     -11,1676.9542_0Ac,FS,      93, HAL
A,1676.9750_0A,2011-05-29,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1676.9958_0B,J,      93,NULL
B,1676.9958_0B,2011-05-29,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1676.9750_0A,J,      93,NULL
A,1677.4021_0A,2011-05-29,21:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1677.4021_0B,LPS,      93, HAL
B,1677.4021_0B,2011-05-29,21:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1677.4021_0A,LPS,      93, HAL
A,1677.6417_0A,2011-05-30,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1677.6417_0B,O,      94, GAP
B,1677.6417_0B,2011-05-30,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1677.6417_0A,O,      93, GAP
A,1678.5792_0Ac,2011-05-31,02:24:00,     296,      31,     -81,     -26,    -546,     -20,1678.6000_0Bc,OP,      94,NULL
B,1678.6000_0Bc,2011-05-31,02:39:24,      65,      36,     444,     -20,     122,     -10,1678.5792_0Ac,OP,      93,NULL
A,1679.1208_0A,2011-05-31,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1679.1104_0B,OP,      94, FF
B,1679.1104_0B,2011-05-31,14:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1679.1208_0A,OP,      93, FF
A,1679.6938_0Ac,2011-06-01,03:54:00,      99,      25,     277,       9,     125,       5,1679.6833_0B,F,      94, SB
B,1679.6833_0B,2011-06-01,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1679.6938_0Ac,F,      93, SB
A,1680.2458_0Ac,2011-06-01,17:54:00,      92,      51,     457,      -9,     330,      -9,1680.2667_0Bc,F,      94, OFL
