S/C,Event ID,Date,Time,CPA,Width,Vrad,Radial Accel.,Vexp,Expansion Accel.,Cross Id,Type,Sep. Angle,Comments
B,1995.8917_0B,2012-04-12,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1995.8917_0A,UP,     118,NULL
A,1995.9958_0A,2012-04-12,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1996.0271_0B,OPS,     111,faint ; SUR?
B,1996.0271_0B,2012-04-12,12:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1995.9958_0A,OPS,     118,faint
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1996.3292_0B,Z,     111,NULL
B,1996.3292_0B,2012-04-12,19:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,     118, faint
A,1996.5583_0A,2012-04-13,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,     111, FF
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1996.5583_0A,Z,     118,NULL
A,1997.8500_0A,2012-04-14,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1997.8708_0B,O,     112,NULL
B,1997.8708_0B,2012-04-14,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1997.8500_0A,O,     118,half?
A,1998.0688_0A,2012-04-14,13:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1998.1000_0B,U,     112,NULL
B,1998.1000_0B,2012-04-14,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1998.0688_0A,U,     118, GAP
A,1998.3500_0A,2012-04-14,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     112,+ events
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1998.3500_0A,Z,     118,GAP
A,1998.5688_0A,2012-04-15,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     112, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1998.5688_0A,Z,     118, GAP
A,1998.5688_1A,2012-04-15,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1998.7354_0B,LPS,     112,+ events?
B,1998.7354_0B,2012-04-15,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1998.5688_1A,L,     118,HAL  ; GAP
A,1998.9021_0A,2012-04-15,09:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1998.9125_0B,FP,     112,3P?
B,1998.9125_0B,2012-04-15,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1998.9021_0A,FP,     118,3P
A,1999.5792_0A,2012-04-16,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1999.6000_0B,O,     112, OVR
B,1999.6000_0B,2012-04-16,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1999.5792_0A,O,     118,NULL
A,1999.7250_0A,2012-04-16,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     112,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1999.7250_0A,Z,     118,NULL
A,1999.9333_0A,2012-04-16,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,     112, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1999.9333_0A,Z,     118,NULL
A,2000.0688_0A,2012-04-16,13:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2000.1833_0B,F,     112,SB
B,2000.1833_0B,2012-04-16,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2000.0688_0A,F,     118,SB
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2000.1208_0B,Z,     112,NULL
B,2000.1208_0B,2012-04-16,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,     118, OVR
A,2000.2667_0A,2012-04-16,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2000.2458_0B,LPS,     112,NULL
B,2000.2458_0B,2012-04-16,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2000.2667_0A,LS,     118,NULL
A,2000.4958_0A,2012-04-16,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2000.5271_0B,OP,     112,half?
B,2000.5271_0B,2012-04-17,00:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2000.4958_0A,OP,     118,half? ; COL      ?
A,2000.8604_0A,2012-04-17,08:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2000.9438_0B,O,     112, FF
B,2000.9438_0B,2012-04-17,10:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2000.8604_0A,O,     118,FF  ; GAP
A,2000.8917_0A,2012-04-17,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     112,jet?
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2000.8917_0A,Z,     118,not seen
A,2001.0688_0A,2012-04-17,13:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,     112,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2001.0688_0A,Z,     118,faint
A,2001.0688_1A,2012-04-17,13:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     112,GAP
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2001.0688_1A,Z,     118,GAP ; not seen
A,2001.2667_0A,2012-04-17,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2001.2667_0B,O,     112,NULL
B,2001.2667_0B,2012-04-17,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2001.2667_0A,O,     118,NULL
A,2001.4333_0A,2012-04-17,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,     112, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2001.4333_0A,Z,     118, GAP
A,2001.5375_0A,2012-04-18,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,     112,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2001.5375_0A,Z,     118, GAP
A,2001.6104_0A,2012-04-18,02:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,     112, COL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2001.6104_0A,Z,     118,GAP
A,2001.8917_0A,2012-04-18,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2001.9125_0B,OP,     112,NULL
B,2001.9125_0B,2012-04-18,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2001.8917_0A,O,     118,NULL
A,2002.0583_0A,2012-04-18,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2002.1000_0B,O,     112,SB?
B,2002.1000_0B,2012-04-18,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2002.0583_0A,O,     118,SB?
A,2002.1208_0A,2012-04-18,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2002.1417_0B,OS,     112, GAP
B,2002.1417_0B,2012-04-18,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2002.1208_0A,OS,     118, GAP
A,2002.2667_0A,2012-04-18,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     112, GAP
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2002.2667_0A,Z,     118,GAP
A,2002.7354_0A,2012-04-19,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2002.7354_0B,OP,     112,NULL
B,2002.7354_0B,2012-04-19,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2002.7354_0A,OP,     118,NULL
A,2002.7875_0A,2012-04-19,06:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2002.8083_0B,OP,     112, Ha? ; OVR
B,2002.8083_0B,2012-04-19,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2002.7875_0A,OP,     118, OVR
A,2002.9958_0A,2012-04-19,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2003.0375_0B,OP,     112, OVR
B,2003.0375_0B,2012-04-19,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2002.9958_0A,OP,     118, OVR
A,2003.1521_0A,2012-04-19,15:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2003.1625_0Bc,O,     112,NULL
B,2003.1625_0Bc,2012-04-19,16:24:24,     248,      54,     678,      22,     646,      31,2003.1521_0A,FP,     118,NULL
A,2003.5688_0A,2012-04-20,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2003.5688_0Bc,F,     112,symetric
B,2003.5688_0Bc,2012-04-20,01:54:24,      68,      63,     405,       9,     455,      33,2003.5688_0A,F,     118,NULL
A,2003.6000_0A,2012-04-20,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2003.6417_0B,O,     112,NULL
B,2003.6417_0B,2012-04-20,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2003.6000_0A,O,     118,NULL
A,2004.1000_0Ac,2012-04-20,14:24:00,     246,      49,     242,       6,     154,       5,2004.2771_0B,F,     112,NULL
B,2004.2771_0B,2012-04-20,18:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2004.1000_0Ac,F,     118,NULL
A,2004.8292_0A,2012-04-21,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2004.8500_0B,O,     112, F?
B,2004.8500_0B,2012-04-21,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2004.8292_0A,O,     118, F?
A,2006.1417_0Ac,2012-04-22,15:24:00,     146,      96,     610,      37,     410,     -34,2006.1625_0Bc,O,     112,overlapping jets?
B,2006.1625_0Bc,2012-04-22,15:54:24,     153,      69,     412,       0,     186,      -1,2006.1417_0Ac,O,     118,NULL
A,2007.0583_0A,2012-04-23,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2007.0688_0B,U,     112, J
B,2007.0688_0B,2012-04-23,13:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2007.0583_0A,U,     118, SUR?
A,2007.1417_0A,2012-04-23,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2007.1625_0B,F,     112, faint
B,2007.1625_0B,2012-04-23,15:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2007.1417_0A,F,     118, faint
A,2007.2667_0Ac,2012-04-23,18:24:00,     270,       0,     411,  -29747,    1070,     -28,2007.2667_0Bc,O,     112,fluxrope?
B,2007.2667_0Bc,2012-04-23,18:24:23,     270,      14,     917,       0,    -287,    -207,2007.2667_0Ac,O,     118,NULL
A,2007.8604_0A,2012-04-24,08:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2007.8500_0Bc,O,     112,NULL
B,2007.8500_0Bc,2012-04-24,08:24:23,     276,      75,     479,     -15,    -872,    -296,2007.8604_0A,O,     118,NULL
A,2008.0167_0Ac,2012-04-24,12:24:00,     235,      27,    -244,     -49,     205,       3,2008.0271_0Bc,F,     112,SB ; outflows
B,2008.0271_0Bc,2012-04-24,14:24:23,     114,      26,     463,       0,     144,     -26,2008.0167_0Ac,F,     118,SB ; outflows
A,2008.4958_0A,2012-04-24,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,     112, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2008.4958_0A,Z,     118,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2009.6521_0B,Z,     112, faint 
B,2009.6521_0B,2012-04-26,03:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,     118, faint
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2009.6938_0B,Z,     112, HAL? ;  faint
B,2009.6938_0B,2012-04-26,04:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,     118,  ; faint
A,2009.7771_0A,2012-04-26,06:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2011.1625_0Bc,O,     113,NULL
B,2011.1625_0Bc,2012-04-27,16:39:23,      97,     109,     755,       0,     984,    -157,2009.7771_0A,O,     118,NULL
A,2009.9125_0A,2012-04-26,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2009.9125_0B,OP,     112, OVR
B,2009.9125_0B,2012-04-26,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2009.9125_0A,OP,     118, OVR
A,2010.0167_0A,2012-04-26,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2009.9958_0B,OP,     112, OVR
B,2009.9958_0B,2012-04-26,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2010.0167_0A,OP,     118, OVR
A,2010.4854_0A,2012-04-26,23:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2010.5375_0B,FP,     113,NULL
B,2010.5375_0B,2012-04-27,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2010.4854_0A,FP,     118,NULL
A,2011.1938_0A,2012-04-27,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2011.1833_0B,O,     113,NULL
B,2011.1833_0B,2012-04-27,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2011.1938_0A,O,     118,NULL
A,2011.4125_0A,2012-04-27,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2011.3500_0B,FP,     113,NULL
B,2011.3500_0B,2012-04-27,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2011.4125_0A,FP,     118,NULL
A,2011.6833_0A,2012-04-28,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2011.6833_0B,OP,     113, OVR
B,2011.6833_0B,2012-04-28,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2011.6833_0A,OP,     118, OVR
A,2012.0167_0A,2012-04-28,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     113,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2012.0167_0A,Z,     118,NULL
A,2012.2354_0A,2012-04-28,17:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2012.3083_0B,FP,     113, OVR
B,2012.3083_0B,2012-04-28,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2012.2354_0A,OP,     118, OVR
A,2012.4021_0A,2012-04-28,21:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2012.4333_0B,O,     113,NULL
B,2012.4333_0B,2012-04-28,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2012.4021_0A,O,     118,NULL
A,2012.4333_0A,2012-04-28,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2012.4958_0B,FP,     113,NULL
B,2012.4958_0B,2012-04-28,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2012.4333_0A,FP,     118,NULL
A,2012.9333_0Ac,2012-04-29,10:39:00,      38,      77,     528,      14,     583,      21,2012.9333_0Bc,FP,     113,NULL
B,2012.9333_0Bc,2012-04-29,10:24:22,     312,      50,     601,      13,     400,      14,2012.9333_0Ac,FP,     118,3p
A,2013.2875_0Ac,2012-04-29,18:54:00,     326,      65,     312,       8,     184,      -8,2013.1938_0Bc,LP,     113,NULL
B,2013.1938_0Bc,2012-04-29,17:54:22,      59,      39,     310,      10,     237,      19,2013.2875_0Ac,FP,     118,NULL
A,2013.8292_0Ac,2012-04-30,08:24:00,     132,      88,     803,       0,     717,     -86,2013.8500_0Bc,LS,     113,NULL
B,2013.8500_0Bc,2012-04-30,08:24:22,     164,      74,     637,       0,     709,     -34,2013.8292_0Ac,LS,     118,NULL
A,2013.9125_0A,2012-04-30,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,     113,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2013.9125_0A,Z,     118,NULL
A,2014.1625_0A,2012-04-30,15:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,UP,     113, FF
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2014.1625_0A,Z,     118,NULL
A,2014.7250_0A,2012-05-01,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2014.7667_0B,O,     113,OFL?
B,2014.7667_0B,2012-05-01,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2014.7250_0A,O,     118,NULL
A,2015.2042_0A,2012-05-01,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2015.2042_0B,FP,     113,SB?
B,2015.2042_0B,2012-05-01,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2015.2042_0A,FP,     118,SB?
A,2015.5167_0A,2012-05-02,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,FP,     113, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2015.5167_0A,Z,     118,NULL
A,2015.8083_0A,2012-05-02,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,     113,OVR ; SB?
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2015.8083_0A,Z,     118,faint
A,2015.9333_0Ac,2012-05-02,10:39:00,      70,      57,     246,       5,     122,       2,2016.0583_0Bc,FP,     113,NULL
B,2016.0583_0Bc,2012-05-02,13:24:22,     304,      57,     280,       7,     155,       5,2015.9333_0Ac,FP,     118,NULL
A,2016.5792_0A,2012-05-03,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2016.6417_0B,OP,     113,OVR
B,2016.6417_0B,2012-05-03,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2016.5792_0A,OP,     118,faint
A,2017.1417_0A,2012-05-03,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2017.1417_0B,LS,     113,DPL
B,2017.1417_0B,2012-05-03,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2017.1417_0A,LS,     118,NULL
A,2017.4125_0A,2012-05-03,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,FP,     113,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2017.4125_0A,Z,     118,NULL
A,2017.5375_0A,2012-05-04,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2017.5375_0B,O,     113,NULL
B,2017.5375_0B,2012-05-04,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2017.5375_0A,O,     118,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2017.6000_0B,Z,     113,NULL
B,2017.6000_0B,2012-05-04,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,LP,     118,NULL
A,2017.7354_0A,2012-05-04,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2017.7354_0B,J,     113,NULL
B,2017.7354_0B,2012-05-04,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2017.7354_0A,J,     118,NULL
A,2018.3604_0Ac,2012-05-04,21:24:00,     263,      51,     360,       8,     300,      20,NULL,F,     113,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2018.3604_0Ac,Z,     118,faint
A,2018.4333_0A,2012-05-04,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2018.4333_0B,O,     113, faint ;  HAL?
B,2018.4333_0B,2012-05-04,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2018.4333_0A,O,     118,NULL
A,2018.4854_0Ac,2012-05-04,23:54:00,      91,      68,     500,       0,     331,     -85,2018.4750_0B,F,     113,NULL
B,2018.4750_0B,2012-05-04,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2018.4854_0Ac,L,     118, OVR
A,2018.7354_0A,2012-05-05,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2018.7458_0B,FPS,     113,PRM
B,2018.7458_0B,2012-05-05,05:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2018.7354_0A,FPS,     118,NULL
A,2018.8500_0A,2012-05-05,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,FP,     113,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2018.8500_0A,Z,     118, faint
A,2019.3083_0Ac,2012-05-05,19:24:00,     322,      32,     799,      45,     306,      -3,2019.3083_0Bc,OPS,     113,NULL
B,2019.3083_0Bc,2012-05-05,19:54:22,      14,      36,     644,      11,     383,     -14,2019.3083_0Ac,OSP,     118,NULL
A,2019.3708_0A,2012-05-05,20:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2019.4750_0B,FP,     113,NULL
B,2019.4750_0B,2012-05-05,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2019.3708_0A,LPS,     118,NULL
A,2019.4125_0A,2012-05-05,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,     113,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2019.4125_0A,Z,     118, OVR
A,2020.5583_0Ac,2012-05-07,01:24:00,      87,      91,     662,       0,     589,     -55,2020.6000_0B,F,     113,NULL
B,2020.6000_0B,2012-05-07,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2020.5583_0Ac,O,     118,faint
A,2021.1104_0A,2012-05-07,14:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2021.1521_0B,OP,     113,NULL
B,2021.1521_0B,2012-05-07,15:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2021.1104_0A,L,     118,double loop?
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2021.4333_0B,Z,     113,faint ; HAL
B,2021.4333_0B,2012-05-07,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,     118,F?
A,2021.9333_0A,2012-05-08,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2021.9333_0B,O,     114, OFL
B,2021.9333_0B,2012-05-08,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2021.9333_0A,O,     117,OFL
A,2022.2042_0A,2012-05-08,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2022.2354_0B,FP,     114,NULL
B,2022.2354_0B,2012-05-08,17:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2022.2042_0A,LP,     117,NULL
A,2022.6000_0A,2012-05-09,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2022.6000_0B,U,     114, FF
B,2022.6000_0B,2012-05-09,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2022.6000_0A,U,     117, FF
A,2023.3917_0A,2012-05-09,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2023.3917_0B,O,     114, faint ; HAL 
B,2023.3917_0B,2012-05-09,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2023.3917_0A,O,     117, faint
A,2023.4333_0A,2012-05-09,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2023.6208_0B,F,     114,COL 
B,2023.6208_0B,2012-05-10,02:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2023.4333_0A,O,     117,NULL
A,2023.5688_0A,2012-05-10,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2023.5792_0B,O,     114,NULL
B,2023.5792_0B,2012-05-10,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2023.5688_0A,O,     117, OVR
A,2023.6417_0A,2012-05-10,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2023.6833_0B,OPS,     114,NULL
B,2023.6833_0B,2012-05-10,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2023.6417_0A,LPS,     117,NULL
A,2024.4542_0A,2012-05-10,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2024.4854_0B,OP,     114,NULL
B,2024.4854_0B,2012-05-10,23:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2024.4542_0A,OP,     117,NULL
A,2024.6833_0A,2012-05-11,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2024.6833_0B,O,     114,NULL
B,2024.6833_0B,2012-05-11,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2024.6833_0A,O,     117,NULL
A,2024.7250_0A,2012-05-11,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     114,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2024.7250_0A,Z,     117,NULL
A,2025.4958_0A,2012-05-11,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2025.4958_0B,FPS,     114,OFL
B,2025.4958_0B,2012-05-11,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2025.4958_0A,FPS,     117,OFL
A,2026.4125_0A,2012-05-12,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2026.4125_0B,O,     114,NULL
B,2026.4125_0B,2012-05-12,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2026.4125_0A,O,     117,NULL
A,2026.8708_0A,2012-05-13,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2026.9333_0B,O,     114, OVR
B,2026.9333_0B,2012-05-13,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2026.8708_0A,O,     117, OVR
A,2026.9333_0A,2012-05-13,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2026.9750_0B,OP,     114,NULL
B,2026.9750_0B,2012-05-13,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2026.9333_0A,OP,     117,NULL
A,2027.2250_0Ac,2012-05-13,17:54:00,     355,      71,     520,      19,     485,      17,2027.2354_0Bc,F,     114,NULL
B,2027.2354_0Bc,2012-05-13,17:54:21,     347,      63,     521,      19,     388,       7,2027.2250_0Ac,F,     117,NULL
A,2027.7667_0A,2012-05-14,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2027.7875_0B,O,     114,NULL
B,2027.7875_0B,2012-05-14,06:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2027.7667_0A,O,     117,NULL
A,2028.2667_0Ac,2012-05-14,18:24:00,     219,      62,     308,      -1,     246,       7,2028.2875_0B,F,     114,NULL
B,2028.2875_0B,2012-05-14,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2028.2667_0Ac,L,     117,NULL
A,2029.0583_0Ac,2012-05-15,13:39:00,     258,      56,     392,      -9,     213,     -10,NULL,F,     114,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2029.0583_0Ac,Z,     117,GAP
A,2029.1417_0Ac,2012-05-15,15:54:00,     190,      57,     464,       0,     406,     -18,NULL,FP,     114,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2029.1417_0Ac,Z,     117,GAP
A,2029.2667_0A,2012-05-15,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,     114,complex;two?
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2029.2667_0A,Z,     117,GAP
A,2029.5792_0A,2012-05-16,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,     114,SB?
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2029.5792_0A,Z,     117,GAP;faint
A,2029.5792_1A,2012-05-16,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2029.8188_0B,F,     114,NULL
B,2029.8188_0B,2012-05-16,07:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2029.5792_1A,F,     117,GAP ; beg
A,2030.1417_0A,2012-05-16,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2030.1625_0B,FP,     114,NULL
B,2030.1625_0B,2012-05-16,15:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2030.1417_0A,FP,     117,NULL
A,2030.3083_0A,2012-05-16,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2030.3188_0B,U,     114, FF
B,2030.3188_0B,2012-05-16,19:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2030.3083_0A,U,     117, FF
A,2030.5792_0Ac,2012-05-17,01:54:00,     100,     114,     483,   -1290,    1663,    -664,2030.6000_0B,LSP,     114,NULL
