S/C,Event ID,Date,Time,CPA,Width,Vrad,Radial Accel.,Vexp,Expansion Accel.,Cross Id,Type,Sep. Angle,Comments
B,991.5465_0B,2009-07-13,01:07:30,    -999,    -999,    -999,    -999,    -999,    -999,991.7132_0A,O,      48, faint
A,992.9424_0A,2009-07-14,10:37:30,    -999,    -999,    -999,    -999,    -999,    -999,993.0465_0B,O,      54, faint
B,993.0465_0B,2009-07-14,13:07:30,    -999,    -999,    -999,    -999,    -999,    -999,992.9424_0A,O,      48, faint
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,994.4215_0B,Z,      54, HAL? ; faint
B,994.4215_0B,2009-07-15,22:07:30,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      48, SB ; faint
A,996.6299_0A,2009-07-18,03:07:30,    -999,    -999,    -999,    -999,    -999,    -999,996.6715_0B,W,      55, FF ; faint
B,996.6715_0B,2009-07-18,04:07:30,    -999,    -999,    -999,    -999,    -999,    -999,996.6299_0A,W,      49, FF ; faint
A,997.0049_0A,2009-07-18,12:07:30,    -999,    -999,    -999,    -999,    -999,    -999,996.9840_0B,J,      55,NULL
B,996.9840_0B,2009-07-18,11:37:30,    -999,    -999,    -999,    -999,    -999,    -999,997.0049_0A,JP,      49, faint
A,997.4007_0A,2009-07-18,21:37:30,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      55,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,997.4007_0A,Z,      49, HAL?
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,998.6924_0B,Z,      55,NULL
B,998.6924_0B,2009-07-20,04:37:30,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      49,NULL
A,1000.6507_0Ac,2009-07-22,03:37:30,     269,       7,    -183,     -99,    -138,     -33,NULL,O,      55,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1000.6507_0Ac,Z,      49,NULL
A,1000.9632_0A,2009-07-22,11:07:30,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      55,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1000.9632_0A,Z,      49,NULL
A,1001.7549_0A,2009-07-23,06:07:30,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      55,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1001.7549_0A,Z,      49, HAL?
A,1001.7965_0A,2009-07-23,07:07:30,    -999,    -999,    -999,    -999,    -999,    -999,1001.7757_0Bc,O,      55, OFL
B,1001.7757_0Bc,2009-07-23,06:38:19,      89,      30,      64,     -27,      53,       0,1001.7965_0A,F,      49, OFL
A,1002.4632_0A,2009-07-23,23:07:30,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      55,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1002.4632_0A,Z,      49, GAP
A,1002.6299_0A,2009-07-24,03:07:30,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      55,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1002.6299_0A,Z,      49, GAP
A,1003.8799_0A,2009-07-25,09:07:30,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      55,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1003.8799_0A,Z,      49,NULL
A,1005.0049_0A,2009-07-26,12:07:30,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      56,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1005.0049_0A,Z,      49,NULL
A,1007.2132_0A,2009-07-28,17:07:30,    -999,    -999,    -999,    -999,    -999,    -999,1007.2965_0B,J,      56,NULL
B,1007.2965_0B,2009-07-28,19:07:30,    -999,    -999,    -999,    -999,    -999,    -999,1007.2132_0A,J,      49, faint
A,1007.4424_0A,2009-07-28,22:37:30,    -999,    -999,    -999,    -999,    -999,    -999,1007.6924_0B,O,      56, faint
B,1007.6924_0B,2009-07-29,04:37:30,    -999,    -999,    -999,    -999,    -999,    -999,1007.4424_0A,O,      49, faint
A,1009.4215_0A,2009-07-30,22:07:30,    -999,    -999,    -999,    -999,    -999,    -999,1009.8382_0B,O,      56,NULL
B,1009.8382_0B,2009-07-31,08:07:30,    -999,    -999,    -999,    -999,    -999,    -999,1009.4215_0A,O,      50,NULL
A,1010.0465_0A,2009-07-31,13:07:30,    -999,    -999,    -999,    -999,    -999,    -999,1009.9632_0Bc,F,      56, OFL
B,1009.9632_0Bc,2009-07-31,12:38:19,      70,      28,     283,      10,     271,      13,1010.0465_0A,F,      50, 3P ;  Ha ; PRM ; OFL
A,1012.0674_0A,2009-08-02,13:37:30,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      56,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1012.0674_0A,Z,      50,NULL
A,1014.2757_0Ac,2009-08-04,18:07:30,     270,       3,     138,       2,      92,       0,1014.2549_0Bc,F,      56, GAP ; OFL
B,1014.2549_0Bc,2009-08-04,15:38:19,     254,      36,     280,      15,     -75,       8,1014.2757_0Ac,F,      50, GAP ; OFL
A,1014.2965_0A,2009-08-04,19:07:30,    -999,    -999,    -999,    -999,    -999,    -999,1014.2965_0B,OP,      56, OVR
B,1014.2965_0B,2009-08-04,19:07:30,    -999,    -999,    -999,    -999,    -999,    -999,1014.2965_0A,OP,      50, OVR
A,1018.0674_0Ac,2009-08-08,15:07:30,      99,      22,     141,       2,     -21,      -1,1018.4007_0B,F,      57,NULL
B,1018.4007_0B,2009-08-08,21:37:30,    -999,    -999,    -999,    -999,    -999,    -999,1018.0674_0Ac,O,      50, faint
A,1021.2771_0A,2009-08-11,18:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1021.0257_0Bc,L,      57, PRM
B,1021.0257_0Bc,2009-08-11,14:08:19,      94,      47,     289,       7,     178,       0,1021.2771_0A,F,      51, PRM
A,1021.5465_0A,2009-08-12,01:07:30,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      57, OFL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1021.5465_0A,Z,      51, GAP
A,1022.6090_0Ac,2009-08-13,03:07:30,      81,      28,     339,      15,     132,       6,NULL,F,      57, GAP
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1022.6090_0Ac,Z,      51,NULL
A,1022.8590_0Ac,2009-08-13,08:37:30,     263,      36,     237,      -7,     307,     -14,NULL,F,      57, GAP ; OFL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1022.8590_0Ac,Z,      51,NULL
A,1024.4840_0A,2009-08-14,23:37:30,    -999,    -999,    -999,    -999,    -999,    -999,1024.5882_0B,F,      57, faint
B,1024.5882_0B,2009-08-15,02:07:30,    -999,    -999,    -999,    -999,    -999,    -999,1024.4840_0A,F,      51,NULL
A,1028.2354_0A,2009-08-18,17:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1029.2771_0B,F,      58, OFL
B,1029.2771_0B,2009-08-19,18:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1028.2354_0A,O,      51, faint
A,1028.6000_0A,2009-08-19,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1028.6833_0B,F,      58, OFL
B,1028.6833_0B,2009-08-19,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1028.6000_0A,F,      51,NULL
A,1033.6625_0A,2009-08-24,03:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1033.6625_0B,O,      58, GAP
B,1033.6625_0B,2009-08-24,03:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1033.6625_0A,O,      52, faint ; GAP
A,1034.9333_0A,2009-08-25,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1035.1000_0B,F,      58, OFL
B,1035.1000_0B,2009-08-25,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1034.9333_0A,O,      52, GAP ; faint
A,1038.3500_0A,2009-08-28,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1038.3292_0B,U,      59,NULL
B,1038.3292_0B,2009-08-28,19:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1038.3500_0A,U,      52,NULL
A,1040.3188_0A,2009-08-30,19:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1040.3917_0B,F,      59, faint
B,1040.3917_0B,2009-08-30,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1040.3188_0A,F,      52, faint
A,1040.5167_0A,2009-08-31,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1040.4125_0B,FP,      59, OVR
B,1040.4125_0B,2009-08-30,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1040.5167_0A,FP,      53, OVR
A,1041.8083_0A,2009-09-01,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1041.7875_0B,J,      59,NULL
B,1041.7875_0B,2009-09-01,06:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1041.8083_0A,J,      53,NULL
A,1043.8292_0Ac,2009-09-03,09:39:00,      89,      44,     138,       2,      55,       0,1043.4333_0B,O,      59, OFL 
B,1043.4333_0B,2009-09-02,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1043.8292_0Ac,F,      53, OFL
A,1045.9333_0A,2009-09-05,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,      59,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1045.9333_0A,Z,      53,NULL
A,1048.8500_0A,2009-09-08,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,      59,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1048.8500_0A,Z,      53,NULL
A,1049.6417_0A,2009-09-09,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1049.5375_0B,O,      59, faint
B,1049.5375_0B,2009-09-09,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1049.6417_0A,O,      54, faint
A,1050.6521_0A,2009-09-10,03:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,      60,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1050.6521_0A,Z,      54,NULL
A,1053.1417_0A,2009-09-12,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1053.4438_0B,F,      60,NULL
B,1053.4438_0B,2009-09-12,22:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1053.1417_0A,F,      54,NULL
A,1053.1938_0A,2009-09-12,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      60, OFL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1053.1938_0A,Z,      54, faint
A,1054.3083_0A,2009-09-13,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1054.4854_0B,OP,      60, OFL
B,1054.4854_0B,2009-09-13,23:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1054.3083_0A,OP,      54,NULL
A,1055.4750_0A,2009-09-14,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1055.4854_0B,OP,      60,NULL
B,1055.4854_0B,2009-09-14,23:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1055.4750_0A,OP,      54,NULL
A,1057.6521_0A,2009-09-17,03:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      60, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1057.6521_0A,Z,      55,NULL
A,1062.4125_0A,2009-09-21,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1062.3188_0B,O,      60, faint
B,1062.3188_0B,2009-09-21,19:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1062.4125_0A,O,      55, faint
A,1065.5688_0A,2009-09-25,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1065.6208_0B,U,      60,NULL
B,1065.6208_0B,2009-09-25,02:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1065.5688_0A,U,      56,NULL
A,1066.1521_0A,2009-09-25,15:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1066.1938_0B,O,      60,NULL
B,1066.1938_0B,2009-09-25,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1066.1521_0A,O,      56,NULL
A,1067.4438_0Ac,2009-09-26,23:24:00,      86,      45,      58,       0,     -67,       1,1067.8292_0B,F,      61, 3P ; OFL
B,1067.8292_0B,2009-09-27,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1067.4438_0Ac,O,      56, faint ; HAL
A,1070.7250_0A,2009-09-30,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      61, OFL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1070.7250_0A,Z,      56,NULL
A,1070.9125_0A,2009-09-30,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1070.9125_0B,F,      61,NULL
B,1070.9125_0B,2009-09-30,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1070.9125_0A,F,      56,NULL
A,1073.6208_0A,2009-10-03,02:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      61,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1073.6208_0A,Z,      57,NULL
A,1073.7458_0A,2009-10-03,05:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1073.7771_0B,J,      61,NULL
B,1073.7771_0B,2009-10-03,06:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1073.7458_0A,J,      57,NULL
A,1074.1208_0A,2009-10-03,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1074.2250_0B,O,      61, OFL
B,1074.2250_0B,2009-10-03,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1074.1208_0A,O,      57, OFL
A,1078.7042_0A,2009-10-08,04:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1078.6938_0B,J,      61,NULL
B,1078.6938_0B,2009-10-08,04:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1078.7042_0A,J,      57,NULL
A,1083.6417_0A,2009-10-13,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      61,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1083.6417_0A,Z,      58,NULL
A,1084.1104_0A,2009-10-13,14:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      61, OFLs
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1084.1104_0A,Z,      58,NULL
A,1084.9958_0A,2009-10-14,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      62,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1084.9958_0A,Z,      58,NULL
A,1086.7354_0A,2009-10-16,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      62, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1086.7354_0A,Z,      58,NULL
A,1087.3917_0A,2009-10-16,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,      62, OFL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1087.3917_0A,Z,      58,NULL
A,1088.4854_0A,2009-10-17,23:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1088.4854_0B,O,      62, OFL
B,1088.4854_0B,2009-10-17,23:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1088.4854_0A,O,      58, OFL
A,1090.7458_0A,2009-10-20,05:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1090.8708_0B,J,      62,NULL
B,1090.8708_0B,2009-10-20,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1090.7458_0A,J,      59,NULL
A,1090.8917_0A,2009-10-20,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1090.8917_0B,O,      62, faint
B,1090.8917_0B,2009-10-20,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1090.8917_0A,O,      59, faint
A,1092.5688_0A,2009-10-22,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1092.1625_0B,O,      62, faint
B,1092.1625_0B,2009-10-21,15:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1092.5688_0A,O,      59,NULL
A,1093.2458_0A,2009-10-22,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1093.2667_0B,U,      62,NULL
B,1093.2667_0B,2009-10-22,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1093.2458_0A,J,      59,NULL
A,1093.8083_0A,2009-10-23,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      62, GAP
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1093.8083_0A,Z,      59,NULL
A,1097.6417_0A,2009-10-27,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      62,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1097.6417_0A,Z,      60,NULL
A,1098.2354_0A,2009-10-27,17:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1098.1521_0B,F,      62,NULL
B,1098.1521_0B,2009-10-27,15:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1098.2354_0A,F,      60,NULL
A,1101.6521_0Ac,2009-10-31,04:24:00,     104,      71,     292,       2,    -591,     -54,1101.6417_0Bc,L,      62,NULL
B,1101.6417_0Bc,2009-10-31,03:54:49,     255,      31,     408,       7,     205,      10,1101.6521_0Ac,F,      60,NULL
A,1102.1625_0Ac,2009-10-31,16:24:00,     289,      36,     -21,     -38,     502,      89,1102.1521_0B,O,      62,NULL
B,1102.1521_0B,2009-10-31,15:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1102.1625_0Ac,OP,      60,NULL
A,1103.2875_0A,2009-11-01,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1103.3604_0B,F,      62, faint
B,1103.3604_0B,2009-11-01,20:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1103.2875_0A,O,      60, faint
A,1104.1417_0A,2009-11-02,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      62,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1104.1417_0A,Z,      61,NULL
A,1106.1833_0A,2009-11-04,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1106.3188_0B,F,      62, OFL
B,1106.3188_0B,2009-11-04,19:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1106.1833_0A,O,      61, faint
A,1106.5167_0A,2009-11-05,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      62, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1106.5167_0A,Z,      61,NULL
A,1106.8604_0A,2009-11-05,08:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1107.2042_0B,FP,      62, OVR
B,1107.2042_0B,2009-11-05,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1106.8604_0A,O,      61, OVR ; HAL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1108.3292_0B,Z,      62, HAL?
B,1108.3292_0B,2009-11-06,19:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      61, faint
A,1109.6417_0Ac,2009-11-08,03:54:00,     284,      41,     102,      -9,     162,       8,1109.7458_0Bc,F,      62, 3P ;  OFL
B,1109.7458_0Bc,2009-11-08,05:54:49,      72,      46,     -16,      -4,    -201,      -2,1109.6417_0Ac,L,      61, faint
A,1111.1833_0A,2009-11-09,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1111.2042_0B,O,      62, OFL
B,1111.2042_0B,2009-11-09,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1111.1833_0A,O,      62, OFL
A,1113.8083_0A,2009-11-12,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      63,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1113.8083_0A,Z,      62,NULL
A,1115.2458_0A,2009-11-13,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1115.2875_0B,F,      63, faint
B,1115.2875_0B,2009-11-13,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1115.2458_0A,F,      62, faint
A,1115.4438_0A,2009-11-13,22:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      63, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1115.4438_0A,Z,      62,NULL
A,1117.0375_0Ac,2009-11-15,13:24:00,     282,      52,     328,      -8,     100,       4,NULL,F,      63, GAP
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1117.0375_0Ac,Z,      62,NULL
A,1118.2042_0Ac,2009-11-16,16:54:00,     287,      29,     487,       0,      53,     -12,NULL,F,      63, OFL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1118.2042_0Ac,Z,      62,NULL
A,1119.8708_0A,2009-11-18,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1119.7771_0Bc,F,      63, OFL
B,1119.7771_0Bc,2009-11-18,08:24:49,     100,      39,    -194,     -11,     -24,       0,1119.8708_0A,F,      63, OFL
A,1121.8500_0A,2009-11-20,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1121.8708_0B,O,      63, OFL
B,1121.8708_0B,2009-11-20,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1121.8500_0A,O,      63, OFL ;  faint
A,1122.3083_0A,2009-11-20,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      63, faint ; OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1122.3083_0A,Z,      63,NULL
A,1122.3188_0A,2009-11-20,19:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1122.3188_0B,OP,      63, OVR
B,1122.3188_0B,2009-11-20,19:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1122.3188_0A,OP,      63, OVR
A,1122.7875_0Ac,2009-11-21,07:54:00,      95,      54,     331,      10,     270,      12,1122.9333_0B,F,      63, OFL
B,1122.9333_0B,2009-11-21,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1122.7875_0Ac,F,      63, faint
A,1123.2771_0A,2009-11-21,18:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      63, OFL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1123.2771_0A,Z,      63,NULL
A,1123.4021_0A,2009-11-21,21:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,FP,      63, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1123.4021_0A,Z,      63,NULL
A,1124.1208_0A,2009-11-22,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1124.1417_0B,O,      63,NULL
B,1124.1417_0B,2009-11-22,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1124.1208_0A,OP,      63,NULL
A,1125.3292_0A,2009-11-23,19:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1125.1833_0B,O,      63, faint
B,1125.1833_0B,2009-11-23,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1125.3292_0A,O,      63, faint ;  HAL?
A,1126.0688_0A,2009-11-24,13:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1126.2771_0B,F,      63, PRM ; faint
B,1126.2771_0B,2009-11-24,18:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1126.0688_0A,F,      64, PRM ; faint
A,1129.0375_0A,2009-11-27,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1129.7875_0B,F,      63, faint
B,1129.7875_0B,2009-11-28,06:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1129.0375_0A,F,      64, faint
A,1130.7667_0A,2009-11-29,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1130.7042_0B,O,      63, faint
B,1130.7042_0B,2009-11-29,04:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1130.7667_0A,F,      64, faint
A,1132.2354_0A,2009-11-30,17:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,      63,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1132.2354_0A,Z,      64,NULL
A,1133.1208_0A,2009-12-01,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      63, faint ; GAP
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1133.1208_0A,Z,      64,NULL
A,1133.4333_0A,2009-12-01,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1133.4438_0Bc,O,      63, faint
B,1133.4438_0Bc,2009-12-01,23:24:49,      91,      16,     172,     -11,      12,      -6,1133.4333_0A,F,      64,NULL
A,1134.4333_0A,2009-12-02,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      63, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1134.4333_0A,Z,      65,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1134.9750_0B,Z,      63,NULL
B,1134.9750_0B,2009-12-03,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      65, faint
A,1136.1000_0A,2009-12-04,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1135.9021_0B,O,      63, HAL ; faint ;  OFL
B,1135.9021_0B,2009-12-04,09:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1136.1000_0A,F,      65, OFL
A,1137.0375_0A,2009-12-05,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1136.9750_0B,O,      63, faint
B,1136.9750_0B,2009-12-05,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1137.0375_0A,O,      65, fainf
A,1137.7771_0A,2009-12-06,06:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1137.6833_0Bc,FP,      63, faint ; OFL
B,1137.6833_0Bc,2009-12-06,05:54:49,     262,      28,     104,       2,      24,       0,1137.7771_0A,F,      65, faint ; OFL
A,1139.7250_0A,2009-12-08,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1139.7771_0B,U,      63,NULL
B,1139.7771_0B,2009-12-08,06:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1139.7250_0A,U,      65,NULL
A,1139.8708_0A,2009-12-08,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      63,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1139.8708_0A,Z,      65,NULL
A,1141.1417_0A,2009-12-09,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1141.1000_0B,U,      63, faint
B,1141.1000_0B,2009-12-09,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1141.1417_0A,U,      65,NULL
A,1141.7771_0A,2009-12-10,06:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1141.8188_0B,U,      63,NULL
B,1141.8188_0B,2009-12-10,07:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1141.7771_0A,U,      65, faint
A,1144.9333_0Ac,2009-12-13,10:39:00,      92,      27,      58,     -25,      22,      -7,1144.9021_0B,O,      63,NULL
B,1144.9021_0B,2009-12-13,09:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1144.9333_0Ac,W,      66, faint
A,1145.6833_0A,2009-12-14,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      63, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1145.6833_0A,Z,      66,NULL
